Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP,Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP,Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP,Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP,Data Source,SimpleTransient : TMD : THESISTRANSIENTTEST_SIMP
Element,1,Element,2,Element,3,Element,4,Element,5
,,,,,,,,,
,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
4.9399998895823956,19.298482690309957,4.9399998895823956,18.56218837579258,4.9399998895823956,27.390981117898892,4.9399998895823956,14.401767885400295,4.9399998895823956,0.22856565067701845
4.949999889358878,19.27496207565616,4.949999889358878,18.53916445163951,4.949999889358878,27.361562467293517,4.949999889358878,14.382928782051934,4.949999889358878,0.22884892349161964
4.959999889135361,19.251490872987347,4.959999889135361,18.516188251269764,4.959999889135361,27.332165176382652,4.959999889135361,14.364132899459294,4.959999889135361,0.2291318142947338
4.969999888911843,19.22806891446836,4.969999888911843,18.493259615116255,4.969999888911843,27.302789332634866,4.969999888911843,14.345380076312738,4.969999888911843,0.22941432395679442
4.979999888688326,19.204696033085778,4.979999888688326,18.470378384387807,4.979999888688326,27.27343502269794,4.979999888688326,14.326670152132879,4.979999888688326,0.22969645334499977
4.9899998884648085,19.181372062643376,4.9899998884648085,18.447544401064814,4.9899998884648085,27.24410233240416,4.9899998884648085,14.308002967265761,4.9899998884648085,0.22997820332332947
4.999999888241291,19.15809683775759,4.999999888241291,18.424757507894952,4.999999888241291,27.214791346775613,4.999999888241291,14.289378362878054,4.999999888241291,0.230259574752561
5.009999888017774,19.134870193852993,5.009999888017774,18.402017548388898,5.009999888017774,27.18550215002941,5.009999888017774,14.270796180952285,5.009999888017774,0.2305405684902862
5.019999887794256,19.111691967157828,5.019999887794256,18.379324366816096,5.019999887794256,27.156234825582906,5.019999887794256,14.252256264282092,5.019999887794256,0.23082118539092747
5.029999887570739,19.08856199469953,5.029999887570739,18.356677808200516,5.029999887570739,27.126989456058883,5.029999887570739,14.233758456467518,5.029999887570739,0.23110142630575412
5.039999887347221,19.06548011430029,5.039999887347221,18.334077718316458,5.039999887347221,27.097766123290686,5.039999887347221,14.215302601910325,5.039999887347221,0.23138129208289854
5.049999887123704,19.042446164572638,5.049999887123704,18.311523943684378,5.049999887123704,27.068564908327357,5.049999887123704,14.196888545809351,5.049999887123704,0.2316607835673721
5.0599998869001865,19.01945998491506,5.0599998869001865,18.289016331566717,5.0599998869001865,27.039385891438698,5.0599998869001865,14.178516134155874,5.0599998869001865,0.2319399016010813
5.069999886676669,18.996521415507615,5.069999886676669,18.266554729963772,5.069999886676669,27.010229152120356,5.069999886676669,14.16018521372903,5.069999886676669,0.23221864702284348
5.079999886453152,18.9736302973076,5.079999886453152,18.24413898760959,5.079999886453152,26.981094769098817,5.079999886453152,14.141895632091238,5.079999886453152,0.23249702066840264
5.089999886229634,18.95078647204522,5.089999886229634,18.22176895396786,5.089999886229634,26.951982820336426,5.089999886229634,14.123647237583674,5.089999886229634,0.23277502337044514
5.099999886006117,18.927989782219285,5.099999886006117,18.199444479227882,5.099999886006117,26.92289338303633,5.099999886006117,14.105439879321748,5.099999886006117,0.23305265595861532
5.1099998857825994,18.90524007109295,5.1099998857825994,18.17716541430048,5.1099998857825994,26.893826533647434,5.1099998857825994,14.087273407190636,5.1099998857825994,0.23332991925953095
5.119999885559082,18.882537182689443,5.119999885559082,18.154931610814003,5.119999885559082,26.864782347869287,5.119999885559082,14.069147671840822,5.119999885559082,0.23360681409679862
5.129999885335565,18.85988096178785,5.129999885335565,18.132742921110335,5.129999885335565,26.835760900656965,5.129999885335565,14.05106252468367,5.129999885335565,0.2338833412910291
5.139999885112047,18.8372712539189,5.139999885112047,18.110599198240887,5.139999885112047,26.806762266225917,5.139999885112047,14.033017817887034,5.139999885112047,0.23415950165985266
5.14999988488853,18.814707905360784,5.14999988488853,18.08850029596267,5.14999988488853,26.777786518056775,5.14999988488853,14.015013404370881,5.14999988488853,0.23443529601793398
5.159999884665012,18.792190763134982,5.159999884665012,18.066446068734354,5.159999884665012,26.748833728900152,5.159999884665012,13.997049137802948,5.159999884665012,0.23471072517698743
5.169999884441495,18.769719675002143,5.169999884441495,18.044436371712337,5.169999884441495,26.71990397078139,5.169999884441495,13.97912487259443,5.169999884441495,0.234985789945792
5.1799998842179775,18.74729448945796,5.1799998842179775,18.022471060746888,5.1799998842179775,26.69099731500529,5.1799998842179775,13.961240463895681,5.1799998842179775,0.23526049113020608
5.18999988399446,18.724915055729067,5.18999988399446,18.000549992378247,5.18999988399446,26.66211383216082,5.18999988399446,13.943395767591966,5.18999988399446,0.2355348295331824
5.199999883770943,18.702581223768973,5.199999883770943,17.978673023832805,5.199999883770943,26.63325359212577,5.199999883770943,13.925590640299202,5.199999883770943,0.23580880595478257
5.209999883547425,18.680292844254023,5.209999883547425,17.95684001301926,5.209999883547425,26.60441666407142,5.209999883547425,13.907824939359767,5.209999883547425,0.23608242119219192
5.219999883323908,18.65804976857937,5.219999883323908,17.93505081852482,5.219999883323908,26.57560311646713,5.219999883323908,13.8900985228383,5.219999883323908,0.23635567603973384
5.22999988310039,18.63585184885495,5.22999988310039,17.91330529961143,5.22999988310039,26.546813017084947,5.22999988310039,13.872411249517553,5.22999988310039,0.23662857128888443
5.239999882876873,18.61369893790152,5.239999882876873,17.89160331621199,5.239999882876873,26.51804643300415,5.239999882876873,13.854762978894243,5.239999882876873,0.2369011077282867
5.249999882653356,18.5915908892467,5.249999882653356,17.869944728926637,5.249999882653356,26.489303430615806,5.249999882653356,13.837153571174957,5.249999882653356,0.23717328614376504
5.259999882429838,18.56952755712101,5.259999882429838,17.848329399019015,5.259999882429838,26.46058407562724,5.259999882429838,13.819582887272059,5.259999882429838,0.2374451073183392
5.269999882206321,18.547508796453982,5.269999882206321,17.82675718841257,5.269999882206321,26.431888433066533,5.269999882206321,13.802050788799637,5.269999882206321,0.23771657203223873
5.279999881982803,18.525534462870244,5.279999881982803,17.8052279596869,5.279999881982803,26.403216567286975,5.279999881982803,13.78455713806946,5.279999881982803,0.23798768106291673
5.289999881759286,18.50360441268566,5.289999881759286,17.78374157607406,5.289999881759286,26.374568541971477,5.289999881759286,13.76710179808698,5.289999881759286,0.238258435185064
5.2999998815357685,18.48171850290348,5.2999998815357685,17.76229790145496,5.2999998815357685,26.345944420136977,5.2999998815357685,13.74968463254734,5.2999998815357685,0.23852883517062287
5.309999881312251,18.459876591210495,5.309999881312251,17.74089680035573,5.309999881312251,26.317344264138796,5.309999881312251,13.732305505831413,5.309999881312251,0.23879888178880107
5.319999881088734,18.438078535973226,5.319999881088734,17.719538137944138,5.319999881088734,26.288768135675,5.319999881088734,13.71496428300187,5.319999881088734,0.23906857580608531
5.329999880865216,18.416324196234175,5.329999880865216,17.698221780026014,5.329999880865216,26.260216095790696,5.329999880865216,13.697660829799261,5.329999880865216,0.23933791798625514
5.339999880641699,18.394613431708013,5.339999880641699,17.676947593041678,5.339999880641699,26.231688204882335,5.339999880641699,13.680395012638131,5.339999880641699,0.23960690909039634
5.349999880418181,18.372946102777856,5.349999880418181,17.655715444062437,5.349999880418181,26.203184522701978,5.349999880418181,13.663166698603154,5.349999880418181,0.23987554987691448
5.359999880194664,18.351322070491538,5.359999880194664,17.634525200787046,5.359999880194664,26.17470510836152,5.359999880194664,13.64597575544529,5.359999880194664,0.2401438411015484
5.369999879971147,18.329741196557908,5.369999879971147,17.613376731538224,5.369999879971147,26.146250020336918,5.369999879971147,13.628822051577968,5.369999879971147,0.24041178351738346
5.379999879747629,18.30820334334315,5.379999879747629,17.59226990525918,5.379999879747629,26.117819316472374,5.379999879747629,13.611705456073286,5.379999879747629,0.24067937787486485
5.389999879524112,18.28670837386711,5.389999879524112,17.571204591510163,5.389999879524112,26.08941305398449,5.389999879524112,13.594625838658246,5.389999879524112,0.24094662492181076
5.399999879300594,18.26525615179968,5.399999879300594,17.55018066046502,5.399999879300594,26.061031289466413,5.399999879300594,13.577583069710997,5.399999879300594,0.2412135254034255
5.409999879077077,18.243846541457145,5.409999879077077,17.52919798290778,5.409999879077077,26.032674078891937,5.409999879077077,13.560577020257114,5.409999879077077,0.24148008006231256
5.4199998788535595,18.22247940779861,5.4199998788535595,17.508256430229277,5.4199998788535595,26.004341477619594,5.4199998788535595,13.543607561965892,5.4199998788535595,0.24174628963848754
5.429999878630042,18.201154616422407,5.429999878630042,17.487355874423745,5.429999878630042,25.97603354039672,5.429999878630042,13.52667456714666,5.429999878630042,0.24201215486939104
5.439999878406525,18.179872033562535,5.439999878406525,17.466496188085486,5.439999878406525,25.947750321363483,5.439999878406525,13.509777908745127,5.439999878406525,0.2422776764899015
5.449999878183007,18.158631526085134,5.449999878183007,17.44567724440552,5.449999878183007,25.91949187405689,5.449999878183007,13.492917460339743,5.449999878183007,0.24254285523234795
5.45999987795949,18.13743296148495,5.45999987795949,17.424898917168274,5.45999987795949,25.891258251414797,5.45999987795949,13.47609309613808,5.45999987795949,0.2428076918265226
5.469999877735972,18.11627620788184,5.469999877735972,17.404161080748278,5.469999877735972,25.86304950577985,5.469999877735972,13.459304690973239,5.469999877735972,0.2430721869996935
5.479999877512455,18.0951611340173,5.479999877512455,17.383463610106887,5.479999877512455,25.834865688903424,5.479999877512455,13.442552120300283,5.479999877512455,0.24333634147661717
5.489999877288938,18.074087609250988,5.489999877288938,17.362806380789014,5.489999877288938,25.806706851949563,5.489999877288938,13.42583526019268,5.489999877288938,0.24360015597955081
5.49999987706542,18.053055503557317,5.49999987706542,17.342189268919892,5.49999987706542,25.778573045498835,5.49999987706542,13.40915398733877,5.49999987706542,0.2438636312282649
5.509999876841903,18.032064687522002,5.509999876841903,17.321612151201858,5.509999876841903,25.75046431955223,5.509999876841903,13.392508179038273,5.509999876841903,0.24412676794005544
5.519999876618385,18.011115032338672,5.519999876618385,17.301074904911125,5.519999876618385,25.72238072353499,5.519999876618385,13.375897713198787,5.519999876618385,0.2443895668297561
5.529999876394868,17.990206409805495,5.529999876394868,17.28057740789462,5.529999876394868,25.69432230630043,5.529999876394868,13.359322468332321,5.529999876394868,0.24465202860975055
5.5399998761713505,17.9693386923218,5.5399998761713505,17.260119538566787,5.5399998761713505,25.66628911613373,5.5399998761713505,13.34278232355186,5.5399998761713505,0.24491415398998445
5.549999875947833,17.948511752884748,5.549999875947833,17.23970117590647,5.549999875947833,25.638281200755728,5.549999875947833,13.326277158567937,5.549999875947833,0.24517594367797751
5.559999875724316,17.927725465086002,5.559999875724316,17.219322199453757,5.559999875724316,25.61029860732665,5.559999875724316,13.309806853685219,5.559999875724316,0.2454373983788355
5.569999875500798,17.906979703108426,5.569999875500798,17.198982489306864,5.569999875500798,25.58234138244985,5.569999875500798,13.293371289799135,5.569999875500798,0.24569851879526208
5.579999875277281,17.886274341722793,5.579999875277281,17.17868192611905,5.579999875277281,25.55440957217551,5.579999875277281,13.276970348392513,5.579999875277281,0.24595930562757073
5.589999875053763,17.865609256284525,5.589999875053763,17.158420391095536,5.589999875053763,25.526503222004322,5.589999875053763,13.260603911532225,5.589999875053763,0.24621975957369638
5.599999874830246,17.844984322730443,5.599999874830246,17.138197765990437,5.599999874830246,25.49862237689116,5.599999874830246,13.244271861865876,5.599999874830246,0.24647988132920715
5.6099998746067286,17.824399417575528,5.6099998746067286,17.118013933103725,5.6099998746067286,25.4707670812487,5.6099998746067286,13.227974082618493,5.6099998746067286,0.24673967158731608
5.619999874383211,17.803854417909722,5.619999874383211,17.097868775278194,5.619999874383211,25.442937378951044,5.619999874383211,13.211710457589245,5.619999874383211,0.24699913103889254
5.629999874159694,17.78334920139473,5.629999874159694,17.077762175896464,5.629999874159694,25.41513331333732,5.629999874159694,13.195480871148176,5.629999874159694,0.24725826037247378
5.639999873936176,17.762883646260853,5.639999873936176,17.05769401887798,5.639999873936176,25.387354927215252,5.639999873936176,13.179285208232963,5.639999873936176,0.24751706027427647
5.649999873712659,17.742457631303814,5.649999873712659,17.03766418867605,5.649999873712659,25.359602262864698,5.649999873712659,13.163123354345691,5.649999873712659,0.24777553142820796
5.6599998734891415,17.72207103588163,5.6599998734891415,17.017672570274872,5.6599998734891415,25.331875362041185,5.6599998734891415,13.146995195549646,5.6599998734891415,0.24803367451587754
5.669999873265624,17.7017237399115,5.669999873265624,16.997719049186607,5.669999873265624,25.30417426597942,5.669999873265624,13.130900618466127,5.669999873265624,0.24829149021660776
5.679999873042107,17.681415623866695,5.679999873042107,16.97780351144845,5.679999873042107,25.276499015396773,5.679999873042107,13.11483951027128,5.679999873042107,0.24854897920744556
5.689999872818589,17.66114656877346,5.689999872818589,16.957925843619723,5.689999872818589,25.24884965049674,5.689999872818589,13.09881175869295,5.689999872818589,0.24880614216317345
5.699999872595072,17.640916456207986,5.699999872595072,16.938085932778993,5.699999872595072,25.22122621097239,5.699999872595072,13.08281725200755,5.699999872595072,0.2490629797563205
5.709999872371554,17.620725168293305,5.709999872371554,16.918283666521194,5.709999872371554,25.19362873600977,5.709999872371554,13.066855879036948,5.709999872371554,0.24931949265717332
5.719999872148037,17.60057258769632,5.719999872148037,16.89851893295477,5.719999872148037,25.166057264291332,5.719999872148037,13.050927529145378,5.719999872148037,0.24957568153378698
5.7299998719245195,17.580458597624734,5.7299998719245195,16.87879162069885,5.7299998719245195,25.138511833999292,5.7299998719245195,13.03503209223636,5.7299998719245195,0.2498315470519959
5.739999871701002,17.560383081824103,5.739999871701002,16.8591016188804,5.739999871701002,25.110992482819,5.739999871701002,13.019169458749648,5.739999871701002,0.25008708987542466
5.749999871477485,17.540345924574822,5.749999871477485,16.839448817131437,5.749999871477485,25.083499247942274,5.749999871477485,13.003339519658192,5.749999871477485,0.25034231066549867
5.759999871253967,17.520347010689175,5.759999871253967,16.819833105586234,5.759999871253967,25.05603216607072,5.759999871253967,12.987542166465117,5.759999871253967,0.25059721008145497
5.76999987103045,17.500386225508393,5.76999987103045,16.80025437487855,5.76999987103045,25.028591273419032,5.76999987103045,12.971777291200722,5.76999987103045,0.2508517887803527
5.7799998708069324,17.480463454899724,5.7799998708069324,16.78071251613885,5.7799998708069324,25.001176605718264,5.7799998708069324,12.956044786419493,5.7799998708069324,0.2511060474170838
5.789999870583415,17.460578585253515,5.789999870583415,16.761207420991592,5.789999870583415,24.9737881982191,5.789999870583415,12.940344545197144,5.789999870583415,0.25135998664438336
5.799999870359898,17.44073150348033,5.799999870359898,16.741738981552484,5.799999870359898,24.946426085695077,5.799999870359898,12.924676461127657,5.799999870359898,0.2516136071128402
5.80999987013638,17.42092209700806,5.80999987013638,16.72230709042578,5.80999987013638,24.919090302445806,5.80999987013638,12.909040428320363,5.80999987013638,0.2518669094709071
5.819999869912863,17.40115025377907,5.819999869912863,16.702911640701583,5.819999869912863,24.891780882300186,5.819999869912863,12.89343634139702,5.819999869912863,0.25211989436491133
5.829999869689345,17.381415862247355,5.829999869689345,16.683552525953168,5.829999869689345,24.864497858619565,5.829999869689345,12.877864095488919,5.829999869689345,0.2523725624390646
5.839999869465828,17.36171881137571,5.839999869465828,16.664229640234318,5.839999869465828,24.83724126430091,5.839999869465828,12.862323586234005,5.839999869465828,0.25262491433547357
5.8499998692423105,17.34205899063291,5.8499998692423105,16.644942878076673,5.8499998692423105,24.810011131779937,5.8499998692423105,12.846814709774016,5.8499998692423105,0.2528769506941499
5.859999869018793,17.322436289990932,5.859999869018793,16.6256921344871,5.859999869018793,24.782807493034234,5.859999869018793,12.831337362751636,5.859999869018793,0.25312867215302026
5.869999868795276,17.30285059992216,5.869999868795276,16.606477304945074,5.869999868795276,24.75563037958638,5.869999868795276,12.815891442307668,5.869999868795276,0.25338007934793644
5.879999868571758,17.283301811396637,5.879999868571758,16.58729828540008,5.879999868571758,24.728479822506994,5.879999868571758,12.800476846078224,5.879999868571758,0.25363117291268533
5.889999868348241,17.263789815879296,5.889999868348241,16.568154972269028,5.889999868348241,24.701355852417837,5.889999868348241,12.785093472191924,5.889999868348241,0.2538819534789987
5.899999868124723,17.244314505327253,5.899999868124723,16.54904726243366,5.899999868124723,24.674258499494826,5.899999868124723,12.769741219267125,5.899999868124723,0.25413242167656336
5.909999867901206,17.224875772187076,5.909999867901206,16.529975053238026,5.909999867901206,24.64718779347108,5.909999867901206,12.754419986409157,5.909999867901206,0.2543825781330306
5.919999867677689,17.205473509392093,5.919999867677689,16.51093824248592,5.919999867677689,24.620143763639913,5.919999867677689,12.739129673207573,5.919999867677689,0.25463242347402626
5.929999867454171,17.186107610359695,5.929999867454171,16.49193672843835,5.929999867454171,24.59312643885784,5.929999867454171,12.723870179733428,5.929999867454171,0.2548819583231602
5.939999867230654,17.166777968988693,5.939999867230654,16.47297040981104,5.939999867230654,24.566135847547535,5.939999867230654,12.70864140653656,5.939999867230654,0.255131183302036
5.949999867007136,17.14748447965664,5.949999867007136,16.454039185771922,5.949999867007136,24.539172017700782,5.949999867007136,12.693443254642892,5.949999867007136,0.25538009903026077
5.959999866783619,17.1282270372172,5.959999866783619,16.43514295593865,5.959999866783619,24.51223497688142,5.959999866783619,12.67827562555176,5.959999866783619,0.25562870612545435
5.9699998665601015,17.109005536997543,5.9699998665601015,16.416281620376143,5.9699998665601015,24.48532475222825,5.9699998665601015,12.663138421233239,5.9699998665601015,0.255877005203259
5.979999866336584,17.089819874795705,5.979999866336584,16.397455079594117,5.979999866336584,24.458441370457948,5.979999866336584,12.648031544125494,5.979999866336584,0.25612499687734874
5.989999866113067,17.070669946878027,5.989999866113067,16.37866323454465,5.989999866113067,24.431584857867925,5.989999866113067,12.632954897132155,5.989999866113067,0.2563726817594388
5.999999865889549,17.051555649976564,5.999999865889549,16.359905986619758,5.999999865889549,24.40475524033921,5.999999865889549,12.617908383619687,5.999999865889549,0.25662006045929475
6.009999865666032,17.03247688128652,6.009999865666032,16.34118323764897,6.009999865666032,24.37795254333928,6.009999865666032,12.602891907414797,6.009999865666032,0.25686713358474217
6.019999865442514,17.013433538463712,6.019999865442514,16.32249488989695,6.019999865442514,24.3511767919249,6.019999865442514,12.587905372801842,6.019999865442514,0.25711390174167537
6.029999865218997,16.99442551962202,6.029999865218997,16.3038408460611,6.029999865218997,24.324428010744928,6.029999865218997,12.572948684520258,6.029999865218997,0.25736036553406694
6.03999986499548,16.97545272333089,6.03999986499548,16.28522100926918,6.03999986499548,24.297706224043107,6.03999986499548,12.558021747762004,6.03999986499548,0.2576065255639767
6.049999864771962,16.956515048612815,6.049999864771962,16.266635283076976,6.049999864771962,24.27101145566085,6.049999864771962,12.543124468169017,6.049999864771962,0.25785238243156067
6.059999864548445,16.937612394940864,6.059999864548445,16.248083571465937,6.059999864548445,24.24434372903999,6.059999864548445,12.528256751830696,6.059999864548445,0.2580979367350804
6.069999864324927,16.918744662236183,6.069999864324927,16.229565778840847,6.069999864324927,24.217703067225525,6.069999864324927,12.513418505281377,6.069999864324927,0.25834318907091164
6.07999986410141,16.89991175086556,6.07999986410141,16.211081810027515,6.07999986410141,24.191089492868343,6.07999986410141,12.498609635497841,6.07999986410141,0.2585881400335533
6.0899998638778925,16.88111356163896,6.0899998638778925,16.19263157027048,6.0899998638778925,24.164503028227934,6.0899998638778925,12.48383004989684,6.0899998638778925,0.2588327902156364
6.099999863654375,16.862349995807104,6.099999863654375,16.174214965230696,6.099999863654375,24.13794369517508,6.099999863654375,12.469079656332616,6.099999863654375,0.25907714020793277
6.109999863430858,16.843620955059055,6.109999863430858,16.155831900983287,6.109999863430858,24.111411515194526,6.109999863430858,12.454358363094455,6.109999863430858,0.259321190599364
6.11999986320734,16.824926341519806,6.11999986320734,16.137482284015263,6.11999986320734,24.084906509387654,6.11999986320734,12.439666078904253,6.11999986320734,0.25956494197700997
6.129999862983823,16.806266057747898,6.129999862983823,16.119166021223283,6.129999862983823,24.058428698475105,6.129999862983823,12.425002712914083,6.129999862983823,0.2598083949261175
6.139999862760305,16.78764000673304,6.139999862760305,16.100883019911404,6.139999862760305,24.03197810279942,6.139999862760305,12.410368174703795,6.139999862760305,0.2600515500301092
6.149999862536788,16.769048091893744,6.149999862536788,16.082633187788872,6.149999862536788,24.00555474232765,6.149999862536788,12.395762374278608,6.149999862536788,0.2602944078705917
6.159999862313271,16.750490217074997,6.159999862313271,16.064416432967914,6.159999862313271,23.979158636653942,6.159999862313271,12.381185222066742,6.159999862313271,0.2605369690273645
6.169999862089753,16.731966286545894,6.169999862089753,16.046232663961515,6.169999862089753,23.952789805002123,6.169999862089753,12.366636628917044,6.169999862089753,0.26077923407842823
6.179999861866236,16.713476204997356,6.179999861866236,16.028081789681263,6.179999861866236,23.926448266228256,6.179999861866236,12.352116506096635,6.179999861866236,0.26102120359999315
6.189999861642718,16.69501987753978,6.189999861642718,16.009963719435166,6.189999861642718,23.9001340388232,6.189999861642718,12.33762476528857,6.189999861642718,0.26126287816648747
6.199999861419201,16.676597209700788,6.199999861419201,15.991878362925487,6.199999861419201,23.873847140915128,6.199999861419201,12.323161318589511,6.199999861419201,0.26150425835056584
6.2099998611956835,16.65820810742292,6.2099998611956835,15.973825630246603,6.2099998611956835,23.84758759027205,6.2099998611956835,12.308726078507423,6.2099998611956835,0.26174534472311733
6.219999860972166,16.63985247706137,6.219999860972166,15.955805431882863,6.219999860972166,23.821355404304306,6.219999860972166,12.294318957959266,6.219999860972166,0.26198613785327407
6.229999860748649,16.62153022538174,6.229999860748649,15.937817678706482,6.229999860748649,23.795150600067057,6.229999860748649,12.279939870268715,6.229999860748649,0.26222663830841914
6.239999860525131,16.603241259557798,6.239999860525131,15.919862281975414,6.239999860525131,23.768973194262756,6.239999860525131,12.265588729163888,6.239999860525131,0.26246684665419473
6.249999860301614,16.584985487169238,6.249999860301614,15.901939153331258,6.249999860301614,23.74282320324359,6.249999860301614,12.251265448775086,6.249999860301614,0.2627067634545105
6.259999860078096,16.56676281619949,6.259999860078096,15.884048204797184,6.259999860078096,23.716700643013926,6.259999860078096,12.236969943632557,6.259999860078096,0.26294638927155123
6.269999859854579,16.548573155033488,6.269999859854579,15.866189348775844,6.269999859854579,23.69060552923274,6.269999859854579,12.22270212866425,6.269999859854579,0.26318572466578527
6.2799998596310616,16.5304164124555,6.2799998596310616,15.848362498047328,6.2799998596310616,23.664537877216024,6.2799998596310616,12.20846191919361,6.2799998596310616,0.26342477019597216
6.289999859407544,16.512292497646953,6.289999859407544,15.830567565767097,6.289999859407544,23.638497701939166,6.289999859407544,12.194249230937361,6.289999859407544,0.26366352641917074
6.299999859184027,16.494201320184256,6.299999859184027,15.812804465463964,6.299999859184027,23.612485018039347,6.299999859184027,12.180063980003325,6.299999859184027,0.26390199389074687
6.309999858960509,16.476142790036658,6.309999858960509,15.795073111038047,6.309999858960509,23.586499839817904,6.309999858960509,12.165906082888238,6.309999858960509,0.2641401731643815
6.319999858736992,16.45811681756411,6.319999858736992,15.777373416758774,6.319999858736992,23.560542181242663,6.319999858736992,12.151775456475582,6.319999858736992,0.26437806479207826
6.3299998585134745,16.440123313515144,6.3299998585134745,15.759705297262874,6.3299998585134745,23.534612055950294,6.3299998585134745,12.13767201803343,6.3299998585134745,0.2646156693241713
6.339999858289957,16.422162189024732,6.339999858289957,15.742068667552395,6.339999858289957,23.508709477248622,6.339999858289957,12.123595685212308,6.339999858289957,0.264852987309333
6.34999985806644,16.404233355612217,6.34999985806644,15.724463442992706,6.34999985806644,23.482834458118937,6.34999985806644,12.109546376043067,6.34999985806644,0.2650900192945814
6.359999857842922,16.386336725179206,6.359999857842922,15.706889539310545,6.359999857842922,23.45698701121828,6.359999857842922,12.095524008934763,6.359999857842922,0.2653267658252883
6.369999857619405,16.368472210007496,6.369999857619405,15.689346872592061,6.369999857619405,23.431167148881737,6.369999857619405,12.08152850267256,6.369999857619405,0.26556322744518635
6.379999857395887,16.350639722757016,6.379999857395887,15.671835359280868,6.379999857395887,23.405374883124683,6.379999857395887,12.06755977641563,6.379999857395887,0.26579940469637686
6.38999985717237,16.332839176463764,6.38999985717237,15.65435491617611,6.38999985717237,23.37961022564505,6.38999985717237,12.053617749695082,6.38999985717237,0.2660352981193372
6.3999998569488525,16.315070484537774,6.3999998569488525,15.63690546043055,6.3999998569488525,23.353873187825545,6.3999998569488525,12.03970234241189,6.3999998569488525,0.26627090825292826
6.409999856725335,16.297333560761075,6.409999856725335,15.619486909548634,6.409999856725335,23.328163780735892,6.409999856725335,12.025813474834841,6.409999856725335,0.2665062356344019
6.419999856501818,16.27962831928568,6.419999856501818,15.60209918138462,6.419999856501818,23.302482015135027,6.419999856501818,12.011951067598494,6.419999856501818,0.26674128079940823
6.4299998562783,16.261954674631593,6.4299998562783,15.584742194140675,6.4299998562783,23.276827901473304,6.4299998562783,11.998115041701142,6.4299998562783,0.266976044282003
6.439999856054783,16.244312541684785,6.439999856054783,15.567415866365,6.439999856054783,23.251201449894662,6.439999856054783,11.984305318502805,6.439999856054783,0.26721052661465494
6.4499998558312654,16.22670183569524,6.4499998558312654,15.550120116949966,6.4499998558312654,23.225602670238807,6.4499998558312654,11.970521819723213,6.4499998558312654,0.26744472832825295
6.459999855607748,16.20912247227497,6.459999855607748,15.532854865130247,6.459999855607748,23.200031572043365,6.459999855607748,11.95676446743982,6.459999855607748,0.2676786499521132
6.469999855384231,16.191574367396054,6.469999855384231,15.515620030480987,6.469999855384231,23.174488164546005,6.469999855384231,11.94303318408581,6.469999855384231,0.26791229201398653
6.479999855160713,16.1740574373887,6.479999855160713,15.498415532915967,6.479999855160713,23.1489724566866,6.479999855160713,11.929327892448132,6.479999855160713,0.2681456550400652
6.489999854937196,16.1565715989393,6.489999854937196,15.481241292685771,6.489999854937196,23.12348445710931,6.489999854937196,11.915648515665543,6.489999854937196,0.26837873955499053
6.499999854713678,16.13911676908851,6.499999854713678,15.464097230375977,6.499999854713678,23.098024174164706,6.499999854713678,11.901994977226657,6.499999854713678,0.26861154608185944
6.509999854490161,16.12169286522932,6.509999854490161,15.44698326690536,6.509999854490161,23.072591615911843,6.509999854490161,11.888367200968002,6.509999854490161,0.2688440751422317
6.5199998542666435,16.10429980510517,6.5199998542666435,15.42989932352409,6.5199998542666435,23.04718679012035,6.5199998542666435,11.8747651110721,6.5199998542666435,0.26907632725613684
6.529999854043126,16.086937506808056,6.529999854043126,15.41284532181196,6.529999854043126,23.021809704272478,6.529999854043126,11.861188632065556,6.529999854043126,0.2693083029420812
6.539999853819609,16.069605888776632,6.539999853819609,15.395821183676603,6.539999853819609,22.996460365565163,6.539999853819609,11.847637688817146,6.539999853819609,0.2695400027170545
6.549999853596091,16.052304869794348,6.549999853596091,15.378826831351747,6.549999853596091,22.971138780912064,6.549999853596091,11.83411220653593,6.549999853596091,0.2697714270965372
6.559999853372574,16.03503436898761,6.559999853372574,15.361862187395449,6.559999853372574,22.945844956945574,6.559999853372574,11.820612110769376,6.559999853372574,0.2700025765945067
6.569999853149056,16.017794305823898,6.569999853149056,15.344927174688364,6.569999853149056,22.920578900018846,6.569999853149056,11.807137327401476,6.569999853149056,0.2702334517234448
6.579999852925539,16.00058460010995,6.579999852925539,15.328021716432012,6.579999852925539,22.89534061620779,6.579999852925539,11.793687782650903,6.579999852925539,0.27046405299434384
6.589999852702022,15.983405171989917,6.589999852702022,15.311145736147054,6.589999852702022,22.870130111313053,6.589999852702022,11.780263403069151,6.589999852702022,0.2706943809167137
6.599999852478504,15.966255941943578,6.599999852478504,15.29429915767158,6.599999852478504,22.844947390862004,6.599999852478504,11.76686411553871,6.599999852478504,0.2709244359985885
