Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI
Element,1,Element,2,Element,3,Element,4,Element,5,Element,6
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
1634.2776000000008,14.564359158716721,1634.2776000000008,14.846702938238856,1634.2776000000008,14.695145225288776,1634.2776000000008,14.847893072840556,1634.2776000000008,15.320464179484642,1634.2776000000008,16.26447077187199
1656.9759000000008,14.568710070765015,1656.9759000000008,14.84946035930558,1656.9759000000008,14.690951521854656,1656.9759000000008,14.850719767130803,1656.9759000000008,15.358696137031236,1656.9759000000008,16.258342978735676
1679.6742000000008,14.578717909651386,1679.6742000000008,14.857796639732003,1679.6742000000008,14.692343140084537,1679.6742000000008,14.859126225332504,1679.6742000000008,15.402499085789524,1679.6742000000008,16.25770150614249
1702.3725000000009,14.59428668288071,1702.3725000000009,14.871669151318754,1702.3725000000009,14.69927307397557,1702.3725000000009,14.87306891295053,1702.3725000000009,15.451835378779577,1702.3725000000009,16.26256980449157
1725.0708000000009,14.615324365899705,1725.0708000000009,14.890881721755191,1725.0708000000009,14.711558428933243,1725.0708000000009,14.892338616451662,1725.0708000000009,15.50609677671057,1725.0708000000009,16.27145172323274
1747.769100000001,14.641453436459882,1747.769100000001,14.914944074455372,1747.769100000001,14.728761557848522,1747.769100000001,14.916456703259671,1747.769100000001,15.564743703176564,1747.769100000001,16.283637796914523
1770.467400000001,14.62343015668821,1770.467400000001,14.850882377894317,1770.467400000001,14.675343680493649,1770.467400000001,14.85204310954398,1770.467400000001,15.316528539543034,1770.467400000001,15.675552916069474
1793.165700000001,14.47081840047388,1793.165700000001,14.593987311156022,1793.165700000001,14.454698008407872,1793.165700000001,14.595102308804497,1793.165700000001,14.81882801793744,1793.165700000001,14.773907514819976
1815.864000000001,14.186440137739963,1815.864000000001,14.227587826879436,1815.864000000001,14.118428422729565,1815.864000000001,14.228708905650834,1815.864000000001,14.402692238771596,1815.864000000001,14.273604253603128
1838.562300000001,13.840655551246751,1838.562300000001,13.853166879025022,1838.562300000001,13.75458249799603,1838.562300000001,13.854295619068713,1838.562300000001,14.015828152415244,1838.562300000001,13.865567748275858
