Type,Value,Type,Value
Data Source,no_rad_maybe : TMD : THESISINTEGRATEDTESTNORA,Data Source,no_rad_maybe : TMD : THESISINTEGRATEDTESTNORA
Element,1,Element,2
,,,
,,,
Time[s],Temperature,Time[s],Temperature
8853.096079999938,-97.58788183375763,8853.096079999938,-118.72174241553182
8875.340039999937,-97.81210835672711,8875.340039999937,-118.96629573128988
8897.583999999937,-98.03195231171244,8897.583999999937,-119.20592716183161
8919.827959999937,-98.24751395673687,8919.827959999937,-119.44075875061357
8942.071919999937,-98.45889079609971,8942.071919999937,-119.67090857278473
8964.315879999936,-98.66617766903975,8964.315879999936,-119.89649090392905
8986.559839999936,-98.8694668352562,8986.559839999936,-120.11761637988774
9008.803799999936,-99.06884805739838,9008.803799999936,-120.33439214821733
9031.047759999936,-99.26440868063219,9031.047759999936,-120.54692201180082
9053.291719999936,-99.45623370938804,9053.291719999936,-120.75530656509216
9075.535679999935,-99.64440588139263,9075.535679999935,-120.9596433234413
9097.779639999935,-99.82900573908263,9097.779639999935,-121.16002684591574
9120.023599999935,-100.01011169849656,9120.023599999935,-121.35654885200603
9142.267559999935,-100.18780011573706,9142.267559999935,-121.54929833257665
9164.511519999935,-100.36214535109315,9164.511519999935,-121.73836165539878
9186.755479999934,-100.53321983090895,9186.755479999934,-121.9238226655793
9208.999439999934,-100.70109410728243,9208.999439999934,-122.10576278117962
9231.243399999934,-100.86583691567469,9231.243399999934,-122.28426108429827
9253.487359999934,-101.02751523050755,9253.487359999934,-122.45939440787346
9275.731319999933,-101.18619431882443,9275.731319999933,-122.6312374184455
9297.975279999933,-101.34193779208671,9297.975279999933,-122.79986269510303
9320.219239999933,-101.49480765617518,9320.219239999933,-122.96534080482334
9342.463199999933,-101.64486435966357,9342.463199999933,-123.12774037440334
9364.707159999933,-101.7921668404288,9364.707159999933,-123.28712815916556
9386.951119999932,-101.93677257065987,9386.951119999932,-123.44356910861225
9409.195079999932,-102.07873760032534,9409.195079999932,-123.59712642918976
9431.439039999932,-99.3152622109797,9431.439039999932,-123.7161961472878
9453.682999999932,-93.7461892434731,9453.682999999932,-123.7398068986095
9475.926959999932,-88.37988254336061,9475.926959999932,-123.6432260323184
9498.170919999931,-83.22150350819088,9498.170919999931,-123.43554589682164
9520.414879999931,-78.26985803634994,9520.414879999931,-123.12556965907616
9542.658839999931,-73.52324451741488,9542.658839999931,-122.72175669752366
9564.90279999993,-68.97941972501864,9564.90279999993,-122.2322308521731
9587.14675999993,-64.64361566877767,9587.14675999993,-121.66487315449234
9609.39071999993,-60.52001004989518,9609.39071999993,-121.0274033908737
9631.63467999993,-56.60368706802418,9631.63467999993,-120.32727606356997
9653.87863999993,-52.889179306271856,9653.87863999993,-119.57158443361928
9676.12259999993,-49.37051793217994,9676.12259999993,-118.76703809977529
9698.36655999993,-46.04434695447904,9698.36655999993,-117.726732128908
9720.61051999993,-42.90265084046148,9720.61051999993,-116.2713984589738
9742.854479999929,-39.93023839465026,9742.854479999929,-114.42253488779056
9765.098439999929,-37.11261404085646,9765.098439999929,-112.2011679822707
9787.342399999929,-34.43603440023489,9787.342399999929,-109.62800826924273
9809.586359999928,-31.89454849135771,9809.586359999928,-106.53359381325268
9831.830319999928,-29.478517563638544,9831.830319999928,-102.75760979576539
9854.074279999928,-27.168182536546862,9854.074279999928,-98.33954577960588
9876.318239999928,-24.945728939654707,9876.318239999928,-93.32039923341738
9898.562199999928,-22.795291722861045,9898.562199999928,-87.74321809252316
9920.806159999927,-20.71260124450052,9920.806159999927,-81.6627091321965
9943.050119999927,-18.694671228810662,9943.050119999927,-75.13612194698626
9965.294079999927,-16.730129674498,9965.294079999927,-68.21428263888102
9987.538039999927,-14.809490032994145,9987.538039999927,-60.951089809268225
10009.781999999926,-12.925110715552066,10009.781999999926,-53.40340231271312
10032.025959999926,-11.080616139549536,10032.025959999926,-45.64551100515021
10054.269919999926,-9.280757106776303,10054.269919999926,-37.75257296466933
10076.513879999926,-7.521823740744147,10076.513879999926,-29.784728143225678
10098.757839999926,-5.8015762617005,10098.757839999926,-21.801763980992583
10121.001799999925,-4.119101654213838,10121.001799999925,-13.861851651910705
10143.245759999925,-2.4838017802035166,10143.245759999925,-6.040206168296884
10165.489719999925,-0.9055291232940088,10165.489719999925,1.5946662964146674
10187.733679999925,0.6148097939772851,10187.733679999925,9.002428017987544
10209.977639999925,2.075824755292666,10209.977639999925,16.14966042691459
10232.221599999924,3.4758439788995843,10232.221599999924,23.01042538703576
10254.465559999924,4.8044129865618395,10254.465559999924,29.541811921570844
10276.709519999924,6.051600505210619,10276.709519999924,35.712354912215005
10298.953479999924,7.216899471573755,10298.953479999924,41.526108832818785
10321.197439999924,8.300257196486799,10321.197439999924,46.99309648540231
10343.441399999923,9.30212666243632,10343.441399999923,52.12814060773686
10365.685359999923,10.21538522373221,10365.685359999923,56.92089888820924
10387.929319999923,11.03376531822319,10387.929319999923,61.36900010903986
10410.173279999923,11.760008224237067,10410.173279999923,65.50516384617562
10432.417239999922,12.397432189756916,10432.417239999922,69.36136435729891
10454.661199999922,12.949815038292689,10454.661199999922,72.96803406437732
10476.905159999922,13.413887959885933,10476.905159999922,76.32114595475284
10499.149119999922,13.78683218857571,10499.149119999922,79.42132229937441
10521.393079999922,14.073683551653291,10521.393079999922,82.30492334562847
10543.637039999921,14.279713420076677,10543.637039999921,85.00356785305888
10565.880999999921,14.410280246737281,10565.880999999921,87.54443702449993
10588.124959999921,14.464138728516607,10588.124959999921,89.91517564383292
10610.36891999992,14.439994368691474,10610.36891999992,92.10825419795914
10632.61287999992,14.343152061265343,10632.61287999992,94.15525246875
10654.85683999992,14.178915508356924,10654.85683999992,96.08198410980906
10677.10079999992,13.95246314757776,10677.10079999992,97.90941213891197
10699.34475999992,13.663105260179504,10699.34475999992,99.61636891793158
10721.58871999992,13.309804774076838,10721.58871999992,101.18795770805427
10743.83267999992,12.896976193640889,10743.83267999992,102.65212462436429
10766.07663999992,12.429006299031338,10766.07663999992,104.0307890516464
10788.320599999919,11.910140677193684,10788.320599999919,105.3410683315775
10810.564559999919,11.339755967247592,10810.564559999919,106.55613140568943
10832.808519999919,10.71673506121294,10832.808519999919,107.65668321067966
10855.052479999918,10.04430596900915,10855.052479999918,108.66921624417849
10877.296439999918,9.325751373389698,10877.296439999918,109.61389970583787
10899.540399999918,8.56428713820343,10899.540399999918,110.50603838081229
10921.784359999918,7.759405275014737,10921.784359999918,111.31559014798663
10944.028319999918,6.910017558372902,10944.028319999918,112.02087929859896
10966.272279999917,6.018243585500927,10966.272279999917,112.64802680607953
10988.516239999917,5.086365548185065,10988.516239999917,113.21649215737956
11010.760199999917,4.116691875880274,11010.760199999917,113.74073572763594
11033.004159999917,3.1090230361370623,11033.004159999917,114.18897574956723
11055.248119999917,2.0625087871045995,11055.248119999917,114.53825876716553
11077.492079999916,0.9783171782285124,11077.492079999916,114.8145745899589
11099.736039999916,-0.14212276004281732,11099.736039999916,115.03698794054628
11121.97699,-1.297112448498576,11121.97699,115.21944112376906
11121.979999999916,-1.2972710540408454,11121.979999999916,115.21946351302276
11121.98,-1.2972710540452543,11121.98,115.21946351302338
