Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI,Data Source,InternalRad : TMD2 : THESISVERIFICATIONBASELI
Element,1,Element,2,Element,3,Element,4,Element,5,Element,6
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
2337.9249000000013,6.27721226313728,2337.9249000000013,6.278762129636622,2337.9249000000013,6.182818976998115,2337.9249000000013,6.279015105268435,2337.9249000000013,6.435124836756887,2337.9249000000013,6.276717016591495
2360.6232000000014,5.957414342257617,2360.6232000000014,5.958965336450218,2360.6232000000014,5.863020299944007,2360.6232000000014,5.959218993514719,2360.6232000000014,6.115332064931103,2360.6232000000014,5.95692157478389
2383.3215000000014,5.639755752124708,2383.3215000000014,5.641307862738137,2383.3215000000014,5.545360958823821,2383.3215000000014,5.6415621944183885,2383.3215000000014,5.797678575635881,2383.3215000000014,5.639265438893471
2406.0198000000014,5.324214958190611,2406.0198000000014,5.325768174110595,2406.0198000000014,5.229819419040813,2406.0198000000014,5.3260231736853685,2406.0198000000014,5.482142834966792,2406.0198000000014,5.323727074721146
2428.7181000000014,5.0107707301237845,2428.7181000000014,5.0123250403913655,2428.7181000000014,4.916374450215442,2428.7181000000014,5.012580701233385,2428.7181000000014,5.168703613224596,2428.7181000000014,5.010285252277997
2451.4164000000014,4.699402136243451,2451.4164000000014,4.700957530052151,2451.4164000000014,4.605005120619344,2451.4164000000014,4.701213845626488,2451.4164000000014,4.8573399793497885,2451.4164000000014,4.6989190402196455
2474.1147000000014,4.390088538078678,2474.1147000000014,4.39164500477185,2474.1147000000014,4.29569079173462,2474.1147000000014,4.391901968634089,2474.1147000000014,4.54803129548189,2474.1147000000014,4.389607800405369
2496.8130000000015,4.082809585048933,2496.8130000000015,4.084367114116995,2496.8130000000015,3.9884111129343705,2496.8130000000015,4.084624719911763,2496.8130000000015,4.24075721164035,2496.8130000000015,4.082331182579114
2519.5113000000015,3.7775452092631623,2519.5113000000015,3.779103790340929,2519.5113000000015,3.6831460162816256,2519.5113000000015,3.779362031800274,2519.5113000000015,3.935497660523654,2519.5113000000015,3.7770691191683556
2542.2096000000015,3.474275620433801,2542.2096000000015,3.4758352432979867,2542.2096000000015,3.379875711443385,2542.2096000000015,3.4760941142397734,2542.2096000000015,3.632232852423708,2542.2096000000015,3.473801820198312
2564.9079000000015,3.1729813009030683,2564.9079000000015,3.1745419554697496,2564.9079000000015,3.0785806807171627,2564.9079000000015,3.1748014497961514,2564.9079000000015,3.330943270252348,2564.9079000000015,3.1725097683186902
2587.6062000000015,2.873643000778562,2587.6062000000015,2.875204677100753,2587.6062000000015,2.7792416741662476,2587.6062000000015,2.875464788796737,2587.6062000000015,3.0316096646771578,2587.6062000000015,2.873173713938931
2610.3045000000016,2.5762417331753364,2610.3045000000016,2.577804421440442,2610.3045000000016,2.4818397048618324,2610.3045000000016,2.5780651445724225,2610.3045000000016,2.734213049363441,2610.3045000000016,2.5757746704706332
2633.0028000000016,2.2807587695613267,2633.0028000000016,2.2823224600889653,2633.0028000000016,2.186356044228668,2633.0028000000016,2.282583788803227,2633.0028000000016,2.438734696320355,2633.0028000000016,2.2802939096731683
2655.7011000000016,1.9871756352041883,2655.7011000000016,1.988740318443821,2655.7011000000016,1.8927722174915842,2655.7011000000016,1.9890022469652016,2655.7011000000016,2.14515613134765,2655.7011000000016,1.9867129571004978
2678.3994000000016,1.6954741047163153,2678.3994000000016,1.697039771244843,2678.3994000000016,1.6010699992206183,2678.3994000000016,1.6973022938753897,2678.3994000000016,1.8534591295806946,2678.3994000000016,1.6950135876462078
2701.0977000000016,1.405636197695488,2701.0977000000016,1.4072028382153228,2701.0977000000016,1.3112314089718689,2701.0977000000016,1.407465949332897,2701.0977000000016,1.5636257111318392,2701.0977000000016,1.4051778211847072
2723.7960000000016,1.1176441744596204,2723.7960000000016,1.1192117797962853,2723.7960000000016,1.02323870702187,2723.7960000000016,1.1194754738533226,2723.7960000000016,1.2756381368247685,2723.7960000000016,1.1171879183054232
2746.4943000000017,0.8314805318719555,2746.4943000000017,0.8330490929721072,2746.4943000000017,0.7370743901929824,2746.4943000000017,0.8333133644942265,2746.4943000000017,0.9894789040202466,2746.4943000000017,0.8310263761386254
2769.1926000000017,0.547127999255322,2769.1926000000017,0.5486975071846076,2769.1926000000017,0.4527211877677208,2769.1926000000017,0.5489623507695336,2769.1926000000017,0.7051307425305072,2769.1926000000017,0.5466759242696488
2791.8909000000017,0.2645695343929077,2791.8909000000017,0.26613998033391323,2791.8909000000017,0.17016205748930305,2791.8909000000017,0.26640539065011876,2791.8909000000017,0.4225766106199589,2791.8909000000017,0.2641195207395481
2814.5892000000017,-0.016211680386635036,2814.5892000000017,-0.014640305136222725,2814.5892000000017,-0.11061981835302577,2814.5892000000017,-0.014374333350763638,2814.5892000000017,0.14179969109072293,2814.5892000000017,-0.016659651869359183
2837.2875000000017,-0.29369373157561773,2837.2875000000017,-0.2927367580982439,2837.2875000000017,-0.3889367714889934,2837.2875000000017,-0.2928287509996477,2837.2875000000017,-0.1368149900789032,2837.2875000000017,-0.295449989329032
2859.9858000000017,-0.5700512857523408,2859.9858000000017,-0.569242048512077,2859.9858000000017,-0.66546918857801,2859.9858000000017,-0.5694358118140721,2859.9858000000017,-0.4134289079375401,2859.9858000000017,-0.5721794978162389
2882.6841000000018,-0.8448402129940339,2882.6841000000018,-0.844067140073191,2882.6841000000018,-0.940298523969913,2882.6841000000018,-0.8442879943100607,2882.6841000000018,-0.6882767443266995,2882.6841000000018,-0.8470674384220387
2905.382400000002,-1.1179669266513739,2905.382400000002,-1.1171999418481389,2905.382400000002,-1.2134322048567263,2905.382400000002,-1.1174261339110119,2905.382400000002,-0.9614106030565573,2905.382400000002,-1.1202136659908124
2928.080700000002,-1.3894175977450842,2928.080700000002,-1.3886482084668836,2928.080700000002,-1.4848806967813255,2928.080700000002,-1.3888734181989295,2928.080700000002,-1.2328539750257825,2928.080700000002,-1.3916607550531734
2950.779000000002,-1.6591993079931304,2950.779000000002,-1.6584250992074578,2950.779000000002,-1.754657655453775,2950.779000000002,-1.658647506545468,2950.779000000002,-1.502624313079311,2950.779000000002,-1.661432232724344
