Type,Value,Type,Value
Data Source,no_rad_maybe : TMD : THESISINTEGRATEDTESTNORA,Data Source,no_rad_maybe : TMD : THESISINTEGRATEDTESTNORA
Element,1,Element,2
,,,
,,,
Time[s],Temperature,Time[s],Temperature
8897.583999999937,-97.78593979652602,8897.583999999937,-119.58380136470268
8919.827959999937,-97.95897246557745,8919.827959999937,-119.79779236957567
8942.071919999937,-98.12826371414756,8942.071919999937,-120.00703418884169
8964.315879999936,-98.29390484747684,8964.315879999936,-120.21164955268887
8986.559839999936,-98.45598454671524,8986.559839999936,-120.41175725817986
9008.803799999936,-98.61458895869424,9008.803799999936,-120.60747232930605
9031.047759999936,-98.76980178214215,9031.047759999936,-120.79890616897433
9053.291719999936,-98.92170435049862,9053.291719999936,-120.98616670340918
9075.535679999935,-99.07037571147698,9075.535679999935,-121.16935851942003
9097.779639999935,-99.21589270351654,9097.779639999935,-121.34858299495289
9120.023599999935,-99.35833002925982,9120.023599999935,-121.52393842331749
9142.267559999935,-99.49776032618402,9142.267559999935,-121.69552013145419
9164.511519999935,-99.63425423450988,9164.511519999935,-121.86342059258165
9186.755479999934,-99.7678804625052,9186.755479999934,-122.02772953354318
9208.999439999934,-99.89870584929511,9208.999439999934,-122.1885340371492
9231.243399999934,-100.02679542528591,9231.243399999934,-122.3459186397942
9253.487359999934,-100.15221247030452,9253.487359999934,-122.49996542460848
9275.731319999933,-100.27501856955051,9275.731319999933,-122.65075411038845
9297.975279999933,-100.39527366745374,9297.975279999933,-122.7983621365343
9320.219239999933,-100.51303611952592,9320.219239999933,-122.94286474420892
9342.463199999933,-100.62836274229065,9342.463199999933,-123.08433505391938
9364.707159999933,-100.74130886137233,9364.707159999933,-123.22284413970921
9386.951119999932,-100.85192835782118,9386.951119999932,-123.35846110013915
9409.195079999932,-100.9602737127474,9409.195079999932,-123.49125312622228
9431.439039999932,-86.61183709491576,9431.439039999932,-123.46361441084017
9453.682999999932,-58.560030957927,9453.682999999932,-122.97455885866854
9475.926959999932,-32.229732386720606,9475.926959999932,-121.91129276674727
9498.170919999931,-8.013147823781104,9498.170919999931,-120.33830573318781
9520.414879999931,13.780116264297947,9520.414879999931,-118.32590394226077
9542.658839999931,32.945479087743436,9542.658839999931,-115.94805026764804
9564.90279999993,49.416246807539785,9564.90279999993,-113.2795811358295
9587.14675999993,63.2309588681409,9587.14675999993,-110.39343915397114
9609.39071999993,74.55713181668872,9609.39071999993,-107.35804195258396
9631.63467999993,83.68912303339131,9631.63467999993,-104.23447812567868
9653.87863999993,90.95803309704635,9653.87863999993,-101.07480940634143
9676.12259999993,96.69395061697978,9676.12259999993,-97.92182501492654
9698.36655999993,101.17893249436688,9698.36655999993,-94.61743324636586
9720.61051999993,104.66400857667529,9720.61051999993,-91.00627336338783
9742.854479999929,107.38391937251238,9742.854479999929,-87.12922103735687
9765.098439999929,109.52633853741247,9765.098439999929,-83.02221729656041
9787.342399999929,111.23768736232229,9787.342399999929,-78.71740133893177
9809.586359999928,112.59131176749482,9809.586359999928,-74.05589966215202
9831.830319999928,113.64717464241562,9831.830319999928,-68.8898370756545
9854.074279999928,114.4926730749456,9854.074279999928,-63.271753557184034
9876.318239999928,115.19173296275348,9876.318239999928,-57.25463013718217
9898.562199999928,115.79052166346587,9898.562199999928,-50.892407759996786
9920.806159999927,116.27885064859782,9920.806159999927,-44.24957933343274
9943.050119999927,116.64844007323883,9943.050119999927,-37.39168574025113
9965.294079999927,116.93537450854014,9965.294079999927,-30.375210405984966
9987.538039999927,117.16485892967302,9987.538039999927,-23.25610489975952
10009.781999999926,117.35414614413658,10009.781999999926,-16.08912083368453
10032.025959999926,117.47254923962736,10032.025959999926,-8.941887969600915
10054.269919999926,117.49670976084079,10054.269919999926,-1.8779636130734396
10076.513879999926,117.45081008077113,10076.513879999926,5.059463342537178
10098.757839999926,117.3515362667156,10098.757839999926,11.832746365159903
10121.001799999925,117.21024757009303,10121.001799999925,18.41028380011458
10143.245759999925,116.99388386088009,10143.245759999925,24.746834811784005
10165.489719999925,116.67769897211423,10165.489719999925,30.806076012540846
10187.733679999925,116.28375324686257,10187.733679999925,36.58068219998338
10209.977639999925,115.8277614121599,10209.977639999925,42.06953404866708
10232.221599999924,115.32097021417475,10232.221599999924,47.27682298397086
10254.465559999924,114.73288411654164,10254.465559999924,52.1865099346889
10276.709519999924,114.04088029702672,10276.709519999924,56.78997312051669
10298.953479999924,113.26670629203677,10298.953479999924,61.109500886460026
10321.197439999924,112.42627795610687,10321.197439999924,65.168517010813
10343.441399999923,111.53133682231432,10343.441399999923,68.9905933745111
10365.685359999923,110.55463174275674,10365.685359999923,72.5700058150413
10387.929319999923,109.4757185184983,10387.929319999923,75.90549514922921
10410.173279999923,108.31509483716225,10410.173279999923,79.02793526640242
10432.417239999922,107.08788397392823,10432.417239999922,81.9651291793148
10454.661199999922,105.80529628034252,10454.661199999922,84.74170094366599
10476.905159999922,104.44283676490946,10476.905159999922,87.34683946615401
10499.149119999922,102.98160692238089,10499.149119999922,89.77390867466205
10521.393079999922,101.439641099695,10521.393079999922,92.05182299610183
10543.637039999921,99.83025862815596,10543.637039999921,94.20483273150133
10565.880999999921,98.16329994489874,10565.880999999921,96.25307563104269
10588.124959999921,96.41685062378068,10588.124959999921,98.17768085602954
10610.36891999992,94.57338882493974,10610.36891999992,99.96521363862357
10632.61287999992,92.6478281505543,10632.61287999992,101.64189861242475
10654.85683999992,90.65118150892458,10654.85683999992,103.22872186712718
10677.10079999992,88.59153468208105,10677.10079999992,104.74236285626989
10699.34475999992,86.44974158942993,10699.34475999992,106.15794430121497
10721.58871999992,84.2098487142863,10721.58871999992,107.45739215150991
10743.83267999992,81.88334470965084,10743.83267999992,108.66585507650267
10766.07663999992,79.47867044655067,10766.07663999992,109.8027606291323
10788.320599999919,77.00191944053394,10788.320599999919,110.88303985988287
10810.564559999919,74.43694215300876,10810.564559999919,111.87801632582166
10832.808519999919,71.76959680872737,10832.808519999919,112.76685734082925
10855.052479999918,69.00772507499647,10855.052479999918,113.57466685283745
10877.296439999918,66.15693091446323,10877.296439999918,114.32031291905959
10899.540399999918,63.22102271504351,10899.540399999918,115.01791813206218
10921.784359999918,60.186937357225254,10921.784359999918,115.63644762786872
10944.028319999918,57.04249150788843,10944.028319999918,116.15341235659996
10966.272279999917,53.791631273980634,10966.272279999917,116.59413865544593
10988.516239999917,50.4367788565303,10988.516239999917,116.97725886662799
11010.760199999917,46.97904744904672,11010.760199999917,117.31642994120371
11033.004159999917,43.408354358426216,11033.004159999917,117.57918549168153
11055.248119999917,39.714474696256275,11055.248119999917,117.74201008987139
11077.492079999916,35.897153319662934,11077.492079999916,117.83028772692039
11099.736039999916,31.955188231667915,11099.736039999916,117.86238450165717
11121.97699,27.887018439099734,11121.97699,117.85154604306244
11121.979999999916,27.886459213078556,11121.979999999916,117.85154204545294
11121.98,27.88645921306301,11121.98,117.85154204545283
